#file	type	true_z	true_x0	true_x1	true_c	S2noz_z	S2noz_zoerr	S2noz_to	S2noz_toerr	S2noz_xo	S2noz_xoerr	S2noz_x1	S2noz_x1err	S2noz_c	S2noz_cerr	S2zsp_z	S2zsp_zoerr	S2zsp_to	S2zsp_toerr	S2zsp_xo	S2zsp_xoerr	S2zsp_x1	S2zsp_x1err	S2zsp_c	S2zsp_cer
DES_SN107729.DAT	1	0.682860	0.000005	-1.618300	-0.015840	0.647618	0.030969	25.883341	0.626987	0.000005	0.000000	-1.260311	0.423327	0.035994	0.059945	0.681863	0.001777	26.258998	0.543279	0.000005	0.000000	-1.245261	0.424897	0.006973	0.036956
DES_SN107816.DAT	1	0.593650	0.000008	0.588250	0.040132	0.747029	1.084417	-0.211401	146.090152	0.000004	0.001463	2.439049	3.174295	0.133713	0.758722	0.592975	0.000017	-13.676206	0.000426	0.000007	0.000001	1.233612	0.893660	-0.029750	0.080872
DES_SN108084.DAT	1	0.349100	-9.000000	-9.000000	-9.000000	0.816623	0.009938	25.060051	0.338172	0.000009	0.000000	-0.403021	0.159557	-0.239786	0.014228	0.348100	0.001547	21.027859	0.328051	0.000009	0.000000	-0.648228	0.255821	0.250493	0.026720
DES_SN108333.DAT	33	0.254280	-9.000000	-9.000000	-9.000000	0.914562	0.009273	28.477520	0.301669	0.000009	0.000000	-0.359529	0.069796	-0.333683	0.006586	0.253280	0.000047	22.168200	0.275900	0.000009	0.000000	0.072240	0.250620	0.428404	0.037097
DES_SN108484.DAT	1	0.705120	-9.000000	-9.000000	-9.000000	0.750884	0.013155	30.380181	0.958086	0.000006	0.000000	1.933962	0.838770	-0.114336	0.037122	0.706120	0.001935	29.434342	0.731451	0.000006	0.000000	1.366043	0.667538	-0.092393	0.035457
DES_SN108507.DAT	1	0.798210	0.000005	1.729700	0.010577	0.804983	0.016199	30.346398	0.586366	0.000005	0.000000	0.941581	0.449928	0.018696	0.038281	0.799210	0.001025	30.284953	0.559659	0.000005	0.000000	0.947592	0.455744	0.027229	0.029122
DES_SN108563.DAT	1	0.722530	0.000004	-1.306400	0.054931	0.762073	0.016566	26.364280	0.536539	0.000004	0.000000	-0.834388	0.329620	0.154886	0.050917	0.723530	0.001914	25.876185	0.481422	0.000004	0.000000	-0.950614	0.320801	0.218521	0.042128
DES_SN108717.DAT	1	0.976410	0.000005	0.746790	-0.252220	0.821016	0.008577	29.054667	0.265192	0.000006	0.000000	0.808680	0.213153	-0.178226	0.016717	0.977410	0.001576	31.230814	0.220547	0.000005	0.000000	1.250945	0.183094	-0.239632	0.008604
DES_SN109483.DAT	32	0.228120	-9.000000	-9.000000	-9.000000	0.717210	0.016571	27.364189	0.636242	0.000005	0.000000	1.175026	0.447273	-0.033983	0.036097	0.229120	0.001695	22.122995	0.504416	0.000005	0.000000	-0.568816	0.364394	0.500000	0.008233
DES_SN109603.DAT	1	0.552940	0.000011	0.662070	-0.034936	0.660815	0.000021	26.779628	0.001478	0.000010	0.000000	1.356785	0.176343	-0.082672	0.013335	0.551940	0.001609	25.768748	0.237429	0.000010	0.000000	1.380840	0.207731	0.027451	0.014586
DES_SN109737.DAT	1	0.408080	0.000024	1.296000	-0.018067	0.714296	0.003108	24.923891	0.079289	0.000021	0.000000	0.311631	0.045038	-0.296371	0.004076	0.407080	0.001501	21.822435	0.072815	0.000023	0.000000	1.729928	0.076003	-0.012640	0.005829
DES_SN110087.DAT	22	0.241520	-9.000000	-9.000000	-9.000000	0.313535	0.009929	31.417453	0.262272	0.000011	0.000000	2.999998	0.387472	0.232870	0.025347	0.242520	0.001421	30.576789	0.186651	0.000011	0.000000	3.000000	0.156165	0.328851	0.019766
DES_SN110222.DAT	33	0.297220	-9.000000	-9.000000	-9.000000	0.807287	0.006219	26.611523	0.187633	0.000009	0.000000	0.334140	0.107446	-0.129424	0.011849	0.298220	0.000162	22.489415	0.219392	0.000007	0.000000	-0.439614	0.116643	0.500000	0.000691
DES_SN110461.DAT	1	0.838810	0.000003	-0.322530	-0.007222	0.220796	0.013312	-17.963974	0.761028	0.000003	0.000000	3.000000	0.053859	0.500000	0.011626	0.839660	0.000020	-73.885756	0.004862	0.000026	0.000002	0.014911	0.013702	-0.499966	0.022879
DES_SN110466.DAT	22	0.226780	-9.000000	-9.000000	-9.000000	0.764338	0.002935	31.011473	0.118405	0.000012	0.000000	3.000000	0.007131	-0.243921	0.003439	0.227780	0.000278	23.464795	0.134960	0.000016	0.000000	2.646973	0.121639	0.267412	0.011366
DES_SN110527.DAT	33	0.279820	-9.000000	-9.000000	-9.000000	0.914857	0.014170	24.404813	0.406036	0.000006	0.000000	-0.475005	0.117451	-0.302276	0.014082	0.280820	0.001658	18.612907	0.566640	0.000007	0.000000	0.297469	0.509381	0.337359	0.054622
DES_SN110544.DAT	1	0.585630	0.000012	0.300160	-0.126370	0.593208	0.010461	24.490688	0.213937	0.000012	0.000000	0.970341	0.178818	-0.160749	0.012491	0.586630	0.001674	24.431325	0.194078	0.000012	0.000000	0.977580	0.177805	-0.155643	0.009686
DES_SN110623.DAT	22	0.375370	-9.000000	-9.000000	-9.000000	0.510525	1.097283	21.878188	147.021657	0.000011	0.001430	0.355451	4.360126	-0.095799	0.686836	0.374370	0.001236	26.507600	0.188620	0.000006	0.000000	3.000000	0.015008	0.275642	0.013711
DES_SN110643.DAT	1	0.138440	-9.000000	-9.000000	-9.000000	0.130039	0.000971	18.252126	0.031799	0.000150	0.000002	1.555141	0.051105	0.161758	0.006124	0.137440	0.000214	18.318273	0.030854	0.000151	0.000002	1.474987	0.050014	0.157288	0.006083
DES_SN110855.DAT	1	0.387120	0.000023	0.972740	0.035239	0.688289	0.028521	16.474709	2.303600	0.000012	0.000002	-0.544098	0.919986	-0.200493	0.030469	0.388120	0.001759	9.697115	0.761039	0.000012	0.000001	-3.000000	3.727802	-0.078696	0.043406
DES_SN111047.DAT	1	0.477310	0.000012	1.103800	0.102590	0.550683	0.020439	16.898908	0.324703	0.000012	0.000000	1.157449	0.213257	-0.050562	0.029052	0.478310	0.001615	16.955821	0.000716	0.000012	0.000000	1.338475	0.214040	0.044224	0.012859
DES_SN111088.DAT	1	0.493500	0.000012	0.429270	0.029480	0.672918	0.007345	25.424386	0.324284	0.000013	0.000000	0.172804	0.286208	-0.172952	0.009140	0.492500	0.001714	23.492184	0.298751	0.000014	0.000000	-0.175030	0.327785	0.001172	0.012955
DES_SN111380.DAT	21	0.739100	-9.000000	-9.000000	-9.000000	0.750993	0.000000	-49.541622	0.000026	0.000033	0.000001	0.006233	0.007176	-0.500000	0.001649	0.740100	0.001630	10.322535	0.769143	0.000004	0.000000	0.500669	0.324104	-0.269162	0.017243
DES_SN111385.DAT	1	0.524260	0.000012	-0.985440	-0.077236	0.674593	0.022541	23.286187	0.416434	0.000011	0.000000	-0.654423	0.187646	-0.182330	0.012993	0.525260	0.001939	22.113579	0.399267	0.000011	0.000000	-1.016042	0.199946	-0.045397	0.016205
DES_SN111415.DAT	1	0.777440	0.000004	-1.337600	0.001308	1.009999	0.009939	29.297759	0.344640	0.000003	0.000000	0.192711	0.129958	-0.210808	0.011658	0.778440	0.001386	26.399271	0.266572	0.000004	0.000000	-1.290071	0.222245	-0.070780	0.020127
DES_SN111508.DAT	1	0.624520	-9.000000	-9.000000	-9.000000	0.699726	0.013809	27.604278	0.433052	0.000005	0.000000	-0.860024	0.278056	-0.023515	0.029645	0.623520	0.000097	26.868716	0.387620	0.000005	0.000000	-0.749904	0.273290	0.057019	0.028156
DES_SN111698.DAT	22	0.188970	-9.000000	-9.000000	-9.000000	0.755000	1.117425	85.872610	103.246201	0.000076	0.001025	0.000000	4.499818	0.000000	0.175731	0.189970	0.001925	27.767134	0.368720	0.000011	0.000000	2.031254	0.429572	0.500000	0.004039
DES_SN111929.DAT	1	0.191310	0.000162	-0.510340	-0.158130	0.295629	0.000004	20.012656	0.000574	0.000127	0.000001	-0.348380	0.046595	-0.246021	0.004813	0.192310	0.001631	19.142234	0.050410	0.000134	0.000001	-0.275048	0.051452	-0.090519	0.005887
DES_SN112102.DAT	22	0.343650	-9.000000	-9.000000	-9.000000	0.833478	1.052923	29.030029	0.450600	0.000001	0.000000	2.190554	0.002231	0.036924	0.004173	0.342650	0.001458	25.377243	0.240041	0.000009	0.000000	1.854044	0.349009	-0.250583	0.012812
DES_SN112210.DAT	22	0.219560	-9.000000	-9.000000	-9.000000	0.881752	0.007419	33.318951	0.201020	0.000005	0.000000	-0.123314	0.020988	-0.410739	0.003258	0.220560	0.000453	25.990957	0.190786	0.000012	0.000000	-1.484077	0.241488	-0.144215	0.019836
DES_SN112226.DAT	1	0.632260	0.000006	0.367760	0.055121	1.112675	0.014866	33.491912	0.552124	0.000005	0.000000	0.643619	0.216356	-0.269442	0.010793	0.633260	0.001024	27.774972	0.528870	0.000007	0.000000	-0.376080	0.457117	0.170177	0.041788
DES_SN112268.DAT	1	0.319990	-9.000000	-9.000000	-9.000000	0.693553	0.006796	26.758862	0.149928	0.000021	0.000000	0.249904	0.055272	-0.366562	0.004088	0.318990	0.001563	22.603777	0.166904	0.000031	0.000000	0.369922	0.123499	-0.064695	0.009933
DES_SN112453.DAT	1	0.610380	0.000010	-0.108110	-0.123340	0.648737	0.032670	0.623295	0.007935	0.000004	0.000000	1.957217	0.787046	0.294751	0.075751	0.611380	0.001383	-20.739665	0.000116	0.000007	0.000000	1.918361	0.232854	0.033964	0.062616
DES_SN112740.DAT	1	0.668010	-9.000000	-9.000000	-9.000000	0.725628	0.010602	23.099915	0.360863	0.000007	0.000000	1.041058	0.352517	-0.133990	0.022462	0.667010	0.000033	22.463475	0.350888	0.000007	0.000000	1.113316	0.341238	-0.102294	0.019552
DES_SN112847.DAT	1	0.442500	0.000019	1.141500	-0.012402	0.501988	0.000009	25.635631	0.000071	0.000016	0.000000	1.348854	0.197181	-0.048753	0.014120	0.443500	0.001988	25.111295	0.219097	0.000017	0.000000	1.320913	0.201951	0.000934	0.015184
DES_SN112861.DAT	1	0.485410	-9.000000	-9.000000	-9.000000	0.725195	0.006180	25.117054	0.106079	0.000012	0.000000	0.239718	0.084524	-0.227775	0.007667	0.484410	0.001362	23.199098	0.111627	0.000012	0.000000	1.667456	0.134606	0.044029	0.008988
DES_SN112871.DAT	1	0.291530	0.000028	-4.527600	0.000491	0.772243	0.009132	22.061534	0.191629	0.000013	0.000000	-0.040563	0.098932	-0.318691	0.005900	0.290532	0.000255	16.488102	0.125141	0.000020	0.000000	-3.000000	0.054854	0.091568	0.014295
DES_SN112924.DAT	33	0.157630	-9.000000	-9.000000	-9.000000	0.722146	0.013329	21.622152	0.458837	0.000009	0.000000	-1.683086	0.255640	-0.107199	0.028733	0.156630	0.002000	15.648181	0.302163	0.000008	0.000000	-2.999998	0.572453	0.500000	0.003851
DES_SN113054.DAT	1	0.464920	0.000017	-0.793420	-0.087126	0.486148	0.002753	-20.285514	0.165067	0.000051	0.000000	-0.116194	0.024100	-0.470078	0.001070	0.465920	0.000283	5.688730	0.283100	0.000016	0.000000	-0.496531	0.120756	-0.079611	0.007589
DES_SN113501.DAT	22	0.231910	-9.000000	-9.000000	-9.000000	0.299125	0.000006	27.798934	0.000184	0.000016	0.000000	3.000000	0.004660	0.146044	0.009743	0.230910	0.001777	27.169751	0.129890	0.000015	0.000000	3.000000	0.009642	0.268127	0.011754
DES_SN113643.DAT	1	0.527100	-9.000000	-9.000000	-9.000000	0.735384	1.053831	-3.699179	141.194526	0.000009	0.001423	0.566899	4.376503	-0.154374	0.664704	0.526100	0.001352	-7.275129	0.001414	0.000010	0.000000	-0.260602	0.308864	0.014724	0.031664
DES_SN113731.DAT	1	0.747840	0.000005	-0.768940	-0.042389	0.779570	0.030647	2.757025	2.475550	0.000004	0.000000	-1.838140	0.720656	0.049503	0.089180	0.748840	0.001136	3.424109	2.287750	0.000004	0.000000	-2.013318	0.718317	0.080551	0.086700
DES_SN113779.DAT	1	0.445480	-9.000000	-9.000000	-9.000000	0.659677	0.033238	26.435302	0.411652	0.000010	0.000000	-2.097383	0.279252	-0.189934	0.022928	0.446480	0.001997	25.254599	0.249434	0.000011	0.000000	-2.539710	0.305678	-0.035961	0.032129
DES_SN113840.DAT	32	0.578220	-9.000000	-9.000000	-9.000000	0.708989	1.047296	-40.336924	129.228255	0.000028	0.001427	0.291736	4.189215	-0.229668	0.634073	0.579220	0.000039	14.480371	0.196631	0.000005	0.000000	-1.485826	0.182139	0.356414	0.020607
DES_SN114067.DAT	21	0.260870	-9.000000	-9.000000	-9.000000	0.665778	0.000112	22.726449	0.085632	0.000018	0.000000	-0.163701	0.014802	-0.434782	0.001750	0.259870	0.000010	20.325466	0.071147	0.000027	0.000000	2.889902	0.049746	-0.147287	0.004999
DES_SN114182.DAT	1	0.306060	-9.000000	-9.000000	-9.000000	0.493717	0.000000	18.377364	0.000684	0.000025	0.000000	2.019414	0.071568	-0.197288	0.004600	0.305060	0.001600	15.330804	0.091217	0.000030	0.000000	1.102129	0.075308	0.057064	0.006633
DES_SN114227.DAT	1	0.660530	0.000007	-1.604900	-0.097474	0.663117	0.018936	20.587316	0.455525	0.000007	0.000000	-1.452987	0.316380	-0.150696	0.027715	0.659530	0.001372	20.548776	0.421307	0.000007	0.000000	-1.443876	0.314896	-0.148579	0.024962
DES_SN114345.DAT	1	0.593640	0.000009	2.907600	0.080113	0.716717	1.049235	-2.780445	141.418227	0.000008	0.001423	2.143438	3.382038	0.150493	0.735682	0.592640	0.001763	-5.140934	2.196897	0.000008	0.000000	1.800607	0.562196	0.233318	0.042981
DES_SN115219.DAT	22	0.255590	-9.000000	-9.000000	-9.000000	0.401184	0.000027	28.875843	0.001158	0.000007	0.000000	3.000000	0.021647	0.151230	0.022689	0.254590	0.001707	26.780065	0.301145	0.000006	0.000000	2.999997	0.209259	0.453466	0.027633
DES_SN115321.DAT	22	0.225880	-9.000000	-9.000000	-9.000000	0.721717	0.000148	-26.213667	136.855622	0.000043	0.000000	-0.533570	0.000283	-0.420558	0.000011	0.226880	0.000000	22.457017	0.000000	0.000015	0.000000	1.934102	0.137952	0.232569	0.013588
DES_SN115383.DAT	1	0.458610	0.000025	0.378420	-0.181200	0.499625	0.010814	18.487520	0.185079	0.000023	0.000000	0.686970	0.148930	-0.187551	0.015344	0.459610	0.001318	18.076886	0.147251	0.000024	0.000000	0.754542	0.146607	-0.161062	0.010783
DES_SN115400.DAT	1	0.764400	-9.000000	-9.000000	-9.000000	0.834455	0.009603	22.198437	0.412464	0.000004	0.000000	-0.316797	0.282406	-0.047919	0.030824	0.765400	0.001358	21.341229	0.385193	0.000004	0.000000	-0.628037	0.315731	0.058207	0.027066
DES_SN115453.DAT	1	0.488960	0.000012	0.874730	0.060844	0.718693	0.004187	27.814634	0.196537	0.000011	0.000000	1.216900	0.135965	-0.181723	0.006308	0.487960	0.000140	25.419690	0.142743	0.000011	0.000000	1.703662	0.130111	0.027583	0.006894
DES_SN115474.DAT	22	0.218370	-9.000000	-9.000000	-9.000000	0.816258	0.013458	36.115602	0.363473	0.000008	0.000000	-0.153451	0.054747	-0.378909	0.005238	0.219370	0.001427	31.073932	0.320689	0.000009	0.000000	3.000000	0.018542	0.273395	0.024279
DES_SN115586.DAT	33	0.292770	-9.000000	-9.000000	-9.000000	0.899046	0.015821	22.931881	0.596339	0.000005	0.000000	0.096110	0.241441	-0.233298	0.023680	0.293770	0.001465	17.675537	0.507642	0.000004	0.000000	-0.011151	0.444712	0.500000	0.008062
DES_SN115764.DAT	21	0.242820	-9.000000	-9.000000	-9.000000	0.795759	0.002217	53.602764	0.062493	0.000022	0.000000	-0.330792	0.009390	-0.428383	0.001398	0.241820	0.000155	46.174207	0.075113	0.000038	0.000000	3.000000	0.000985	-0.034831	0.006038
DES_SN116298.DAT	1	0.708710	0.000006	-1.165300	-0.119120	0.731887	0.012263	30.735571	0.300082	0.000006	0.000000	-0.699089	0.186655	-0.071713	0.028241	0.709710	0.000271	30.441724	0.255485	0.000006	0.000000	-0.728175	0.189325	-0.043063	0.022848
DES_SN116342.DAT	1	0.513990	0.000013	-0.910390	-0.065106	0.680795	0.011886	22.584783	0.989596	0.000010	0.000000	-0.475082	0.732660	-0.122022	0.032220	0.514990	0.001597	19.875474	0.648583	0.000010	0.000000	-1.364242	0.555406	0.039579	0.031067
DES_SN116441.DAT	1	0.490540	0.000011	-2.036900	-0.007608	1.216763	0.003324	-27.041575	0.239510	0.000096	0.000003	-3.000000	0.004085	-0.004354	0.005536	0.489540	0.001599	21.077670	0.455760	0.000009	0.000000	-1.644049	0.230103	0.052863	0.022116
DES_SN116800.DAT	1	0.928960	0.000005	1.097600	-0.157720	0.744131	0.016836	4.360957	1.407309	0.000004	0.000000	0.067960	0.433101	0.141887	0.044438	0.929960	0.001001	-2.604057	1.397796	0.000005	0.000000	3.000000	0.139032	-0.122648	0.023247
DES_SN116869.DAT	1	0.917540	0.000004	0.041533	-0.142510	0.743007	0.017872	29.036103	0.639886	0.000005	0.000000	-0.170306	0.511961	0.176503	0.049446	0.918540	0.001574	31.462675	0.601387	0.000004	0.000000	0.770835	0.433428	-0.087481	0.029704
DES_SN116958.DAT	1	0.287960	0.000022	-1.642300	0.234810	0.389353	0.004374	23.905331	0.123783	0.000021	0.000000	-0.457848	0.094753	0.032592	0.011256	0.288960	0.000057	22.819197	0.112557	0.000020	0.000000	-1.412873	0.092424	0.210187	0.011817
DES_SN117001.DAT	22	0.474260	-9.000000	-9.000000	-9.000000	1.457919	0.000018	-29.825022	0.000421	0.000059	0.000001	-0.678214	0.011120	-0.294189	0.001892	0.473260	0.000012	35.323494	0.163025	0.000012	0.000000	3.000000	0.001554	-0.049005	0.007378
DES_SN117716.DAT	33	0.141020	-9.000000	-9.000000	-9.000000	0.767161	0.003341	22.493148	0.075747	0.000018	0.000000	-0.263706	0.024361	-0.317267	0.002002	0.140020	0.000005	16.625119	0.058171	0.000020	0.000000	-1.622475	0.063029	0.370446	0.006830
DES_SN117828.DAT	1	0.317040	0.000029	-1.977000	0.018788	0.552300	0.005395	19.168344	0.134975	0.000023	0.000000	-1.445044	0.073573	-0.283956	0.009315	0.316040	0.000021	16.503345	0.101592	0.000026	0.000000	-1.903329	0.080390	0.036894	0.010793
DES_SN117834.DAT	32	0.124500	-9.000000	-9.000000	-9.000000	0.495638	0.006895	24.381731	0.205115	0.000015	0.000000	1.095734	0.179458	0.287211	0.017828	0.123500	0.000028	21.199361	0.205307	0.000016	0.000000	-0.962555	0.138932	0.500000	0.000701
DES_SN117885.DAT	1	0.507470	0.000010	-0.098513	0.075065	0.673445	0.009150	18.324760	0.314031	0.000009	0.000000	-0.366539	0.240221	-0.204653	0.017095	0.508470	0.001990	16.930173	0.291799	0.000009	0.000000	-0.202051	0.245673	-0.026687	0.022653
DES_SN118046.DAT	1	0.593580	-9.000000	-9.000000	-9.000000	0.691285	0.027339	27.491849	0.662004	0.000005	0.000000	1.271708	0.617558	0.104677	0.041773	0.594580	0.001360	26.548663	0.605878	0.000004	0.000000	1.535988	0.640091	0.205507	0.038124
DES_SN118079.DAT	1	0.605760	0.000011	-0.721980	-0.176340	0.613362	0.012437	12.740788	0.546769	0.000010	0.000000	-0.000791	0.271952	-0.098754	0.021846	0.606760	0.001367	12.708015	0.543638	0.000010	0.000000	-0.020271	0.271123	-0.092674	0.018618
DES_SN118136.DAT	1	0.694280	0.000007	-1.035500	-0.100710	0.676000	0.023428	24.761270	0.484246	0.000006	0.000000	-0.783998	0.321577	-0.084075	0.029073	0.695280	0.000073	24.975487	0.414491	0.000006	0.000000	-0.804140	0.322647	-0.094183	0.023993
DES_SN118313.DAT	1	0.905240	0.000004	-0.486050	-0.129730	0.829006	0.025297	32.220272	0.910838	0.000004	0.000000	-1.178113	0.485997	0.017189	0.086083	0.906240	0.001708	33.341789	0.863884	0.000004	0.000000	-0.888238	0.429968	-0.104454	0.041423
DES_SN118786.DAT	1	0.660390	0.000010	0.192220	-0.154770	0.923581	1.144727	-57.201030	119.501989	0.000054	0.001490	0.039925	4.431126	-0.498908	0.600778	0.661332	0.000001	-35.124243	0.000054	0.000027	0.000001	0.042839	0.033112	-0.500000	0.005080
DES_SN118804.DAT	1	0.647050	0.000007	2.466800	0.093394	0.665875	0.006667	25.370842	0.209175	0.000007	0.000000	1.839549	0.221925	0.119232	0.016578	0.648050	0.001603	25.241844	0.208496	0.000007	0.000000	1.874049	0.225342	0.134151	0.016142
DES_SN118865.DAT	1	0.716940	0.000006	0.968900	-0.045627	0.732115	0.007173	28.636312	0.255539	0.000006	0.000000	0.886873	0.202748	-0.025776	0.017727	0.717940	0.001731	28.480549	0.244191	0.000006	0.000000	0.859377	0.201856	-0.008971	0.014879
DES_SN118903.DAT	1	0.167390	0.000132	-1.793700	-0.011242	0.414393	0.003042	19.938770	0.067610	0.000111	0.000001	-1.029820	0.052401	-0.433710	0.005269	0.168390	0.000352	17.839515	0.055781	0.000148	0.000002	-1.246977	0.068847	-0.105815	0.008362
DES_SN118990.DAT	1	0.574480	-9.000000	-9.000000	-9.000000	0.658107	0.012877	26.484048	0.240088	0.000006	0.000000	-1.332005	0.154258	-0.153746	0.014515	0.573480	0.001687	25.808396	0.184402	0.000007	0.000000	-1.444470	0.156810	-0.068616	0.016471
DES_SN119082.DAT	1	0.651620	0.000007	-1.084100	-0.051016	0.664181	0.006338	23.319554	0.264182	0.000006	0.000000	-0.794455	0.214541	-0.015490	0.022616	0.652620	0.001659	23.197038	0.255095	0.000006	0.000000	-0.801283	0.211755	-0.005372	0.022417
DES_SN119183.DAT	33	0.205760	-9.000000	-9.000000	-9.000000	0.753741	0.610010	-25.748928	26.916460	0.000029	0.001427	-0.014315	4.258939	-0.335439	0.578887	0.206760	0.000113	-26.247163	0.001923	0.000016	0.000000	0.356515	0.112746	0.500000	0.002967
DES_SN119243.DAT	1	0.694690	0.000007	1.180600	-0.037954	0.703271	0.026129	28.610993	0.542678	0.000006	0.000000	1.110941	0.507209	0.085753	0.041117	0.695690	0.001305	28.546535	0.496048	0.000006	0.000000	1.172062	0.424933	0.090192	0.028081
DES_SN119647.DAT	1	0.651660	0.000006	1.724500	0.122860	0.690686	0.013200	26.049179	0.274277	0.000006	0.000000	1.854149	0.249784	0.100899	0.018034	0.652656	0.001022	25.709091	0.235233	0.000006	0.000000	1.909381	0.219359	0.125816	0.015147
DES_SN119713.DAT	1	0.612360	0.000012	1.212000	-0.143060	0.551586	0.005538	26.213181	0.140693	0.000013	0.000000	1.545160	0.106812	-0.068624	0.008657	0.611360	0.001926	26.979152	0.128983	0.000012	0.000000	1.753049	0.113517	-0.112417	0.006142
DES_SN119802.DAT	3	0.187400	-9.000000	-9.000000	-9.000000	0.760661	0.013578	25.062374	0.259609	0.000005	0.000000	-0.120182	0.123161	-0.301177	0.014900	0.188400	0.001450	19.242472	0.182271	0.000006	0.000000	-1.127695	0.209246	0.317855	0.025303
DES_SN120000.DAT	32	0.467810	-9.000000	-9.000000	-9.000000	0.677156	0.000000	16.111191	0.000002	0.000009	0.000002	-1.031327	2.302194	0.256265	0.124834	0.466810	0.001707	15.025601	0.110288	0.000007	0.000000	-0.749020	0.092483	0.500000	0.006644
DES_SN120176.DAT	21	0.762660	-9.000000	-9.000000	-9.000000	0.736489	1.054499	-59.632164	120.060767	0.000120	0.001446	-2.021129	3.467684	-0.290781	0.737970	0.762439	0.001381	-47.802245	125.968074	0.000083	0.001438	-2.278105	3.297619	-0.200239	0.646736
DES_SN120213.DAT	1	0.962940	0.000004	-1.179100	-0.239280	0.880054	0.017534	5.005915	1.926222	0.000004	0.000000	2.999981	0.929868	-0.100838	0.040735	0.961940	0.001646	15.597144	1.087351	0.000004	0.000000	-0.473492	0.543143	-0.086348	0.037698
DES_SN120220.DAT	1	0.476950	-9.000000	-9.000000	-9.000000	0.724014	1.051109	-25.120249	134.955072	0.000023	0.001426	0.048661	4.273362	-0.216793	0.639735	0.475950	0.001917	20.568240	0.163726	0.000009	0.000000	0.950487	0.160189	0.171316	0.012379
DES_SN120241.DAT	22	0.131250	-9.000000	-9.000000	-9.000000	0.344989	0.001825	27.216122	0.047757	0.000165	0.000001	3.000000	0.000771	-0.132992	0.005189	0.132250	0.000032	37.527260	0.060982	0.000149	0.000001	3.000000	0.001246	0.500000	0.001193
DES_SN120272.DAT	21	0.685440	-9.000000	-9.000000	-9.000000	0.623466	0.008727	27.314559	0.263445	0.000010	0.000000	3.000000	0.013090	-0.191319	0.013500	0.684440	0.000201	28.334730	0.258368	0.000009	0.000000	2.999999	0.013512	-0.172590	0.010777
